1	0.000257198236003
2	1.58377345728e-06
3	1.55858543875e-06
4	0.00129475998934
5	5.95791861029e-05
6	0.000180064229675
7	0.00164416511056
8	0.00997582378111
9	3.24065360246e-06
10	3.46365971766e-06
11	2.16094768657e-06
12	3.55273929535e-06
13	2.48501304681e-06
14	2.12132263304e-06
15	5.35552564538e-06
16	1.87405001219e-06
17	1.83473212962e-06
18	1.97295906053e-06
19	2.21900299755e-06
20	6.42048735531e-06
21	1.85961297718e-06
22	2.39212454924e-05
23	4.92302893711e-06
24	2.68590285307e-06
25	1.51760883301e-05
26	2.36398768953e-06
27	2.49729988511e-06
28	2.01903470416e-06
29	2.05804541578e-06
30	2.24879858043e-06
31	2.01350562693e-06
32	1.91736111721e-06
33	2.41221352987e-06
34	5.59266162463e-06
35	9.64916129042e-06
36	4.52862142758e-06
37	1.91766828816e-06
38	4.66224079413e-06
39	4.4278693535e-06
40	2.49115646596e-06
41	1.52961921745e-05
42	2.61955392623e-06
43	3.59021415218e-06
44	6.01932208471e-06
45	1.65073672603e-06
46	1.55858543875e-06
47	1.70141993403e-06
48	2.47211186659e-06
49	2.93655435445e-06
50	3.21055084861e-06
51	4.56118154909e-06
52	4.37073555539e-06
53	5.10548848592e-06
54	5.2894838895e-06
55	5.9723249282e-06
56	3.32696864153e-06
57	1.58039457674e-06
58	1.86176317388e-06
59	1.63722120389e-06
60	1.69343348913e-06
61	2.08077606664e-06
62	1.61879094644e-06
63	1.61234035633e-06
64	1.62462719463e-06
65	1.55858543875e-06
66	1.93671288753e-06
67	2.10473540133e-06
68	1.61940528835e-06
69	3.19488512978e-06
70	1.72200038819e-06
71	1.6009750309e-06
72	1.60957581771e-06
73	1.6212483141e-06
74	1.59513878271e-06
75	1.88695119241e-06
76	5.46825738682e-06
77	1.67623191551e-06
78	1.66056619667e-06
79	1.6820681637e-06
80	1.71954302053e-06
81	1.65749448709e-06
82	1.67561757359e-06
83	1.86207034484e-06
84	1.66793829965e-06
85	1.64858652932e-06
86	7.00626237141e-06
87	1.64244311017e-06
88	1.98555306979e-06
89	1.79449273417e-06
90	1.68237533466e-06
91	1.94101328094e-06
92	1.72537926872e-06
93	1.94777104201e-06
94	1.74012347468e-06
95	1.73520873936e-06
96	1.76592583512e-06
97	6.60755446847e-06
98	1.74319518426e-06
99	1.79879312758e-06
100	2.03869364545e-06
101	1.86514205442e-06
102	1.94746387105e-06
103	2.1925862952e-06
104	1.87804323464e-06
105	1.85193370324e-06
106	1.91674677529e-06
107	1.79203536651e-06
108	5.92809231031e-06
109	1.80739391439e-06
110	2.25064160618e-06
111	1.99384668564e-06
112	2.17968511498e-06
113	2.16985564434e-06
114	2.68436699828e-06
115	2.30654672046e-06
116	2.62661885826e-06
117	3.00167459746e-06
118	5.02992443035e-06
119	1.86299185771e-06
120	2.72030600032e-06
121	1.56165714833e-06
122	1.78435609257e-06
123	1.79172819556e-06
124	2.24265516128e-06
125	2.02824983289e-06
126	2.1259301974e-06
127	1.55858543875e-06
128	1.56134997737e-06
129	1.5604284645e-06
130	2.92058146466e-06
131	1.55858543875e-06
132	1.87742889272e-06
133	1.94930689679e-06
134	1.56012129354e-06
135	1.62493436559e-06
136	1.55858543875e-06
137	1.92289019444e-06
138	1.97265188957e-06
139	1.91858980104e-06
140	1.73828044894e-06
141	1.63414949432e-06
142	1.67684625742e-06
143	1.87343567027e-06
144	1.58408062823e-06
145	1.56687905461e-06
146	1.98708892458e-06
147	2.03838647449e-06
148	1.60527542431e-06
149	1.68452553136e-06
150	2.41067767508e-06
151	2.33726381622e-06
152	2.20364444967e-06
153	1.59759615037e-06
154	1.87405001219e-06
155	3.22406637075e-06
156	1.56780056748e-06
157	1.56165714833e-06
158	1.60588976622e-06
159	1.55919978067e-06
160	1.55858543875e-06
161	2.1339166423e-06
162	2.22576075862e-06
163	1.57640135429e-06
164	1.56227149025e-06
165	0.000321944344783
166	1.7508744582e-06
167	1.70848486605e-06
168	1.60926864675e-06
169	2.01074108831e-06
170	1.55858543875e-06
171	2.2534061448e-06
172	5.95450901266e-06
173	1.91060335614e-06
174	1.69650519871e-06
175	1.59483161175e-06
176	1.55858543875e-06
177	1.12178833708e-05
178	1.72322907202e-06
179	1.56012129354e-06
180	1.71985019148e-06
181	1.70264861786e-06
182	1.63752837485e-06
183	1.63077061379e-06
184	1.55858543875e-06
185	1.95852202552e-06
186	1.57885872195e-06
187	1.69742671158e-06
188	2.50282896235e-06
189	1.65503711943e-06
190	1.83135324908e-06
191	2.26077824778e-06
192	2.02333509757e-06
193	2.56794920536e-06
194	1.89340178251e-06
195	1.62462719463e-06
196	1.65933751284e-06
197	1.83319627483e-06
198	1.55858543875e-06
199	1.84087554877e-06
200	3.18628434296e-06
201	1.57793720908e-06
202	1.63292081049e-06
203	2.59559459154e-06
204	7.54749759867e-06
205	1.70541315648e-06
206	1.83043173621e-06
207	1.56196431929e-06
208	4.51264853779e-06
209	1.55858543875e-06
210	1.56104280641e-06
211	2.29895959781e-05
212	1.84148989068e-06
213	5.63105799433e-06
214	2.40115537539e-06
215	1.57578701238e-06
216	1.66855264157e-06
217	3.13805850262e-06
218	7.06032445995e-06
219	1.55858543875e-06
220	1.66517376103e-06
221	2.90460857486e-06
222	2.00889806256e-06
223	4.16953857817e-06
224	1.95698617073e-06
225	1.67838211221e-06
226	1.66609527391e-06
227	0.00057787335039
228	1.55858543875e-06
229	3.56072574025e-06
230	1.61356904016e-06
231	1.66885981252e-06
232	0.000876827177682
233	1.63077061379e-06
234	3.55427515014e-06
235	1.92964795551e-06
236	1.55858543875e-06
237	1.66240922242e-06
238	1.64920087124e-06
239	1.6842183604e-06
240	1.60005351803e-06
241	1.88910138911e-06
242	2.80447084269e-06
243	1.55858543875e-06
244	2.61279616516e-06
245	1.56319300312e-06
246	1.62739173325e-06
247	1.64397896496e-06
248	1.82920305238e-06
249	1.85838429335e-06
250	6.63458551274e-06
251	1.74319518426e-06
252	2.25862805108e-06
253	1.73090834596e-06
254	1.79971464045e-06
255	2.14558913869e-06
256	1.71739282382e-06
257	1.57425115759e-06
258	1.55858543875e-06
259	8.02484126674e-06
260	5.26060981949e-06
261	1.69650519871e-06
262	1.68729006998e-06
263	1.82858871047e-06
264	1.6393714006e-06
265	2.20579464637e-06
266	1.89033007294e-06
267	1.69128329243e-06
268	2.05988844152e-06
269	1.56134997737e-06
270	1.58008740578e-06
271	1.99599688235e-06
272	1.57210096089e-06
273	1.55981412258e-06
274	0.000926548326244
275	1.70879203701e-06
276	1.60343239856e-06
277	2.30101764322e-06
278	0.0140635400026
279	1.55858543875e-06
280	1.57148661897e-06
281	1.85623409665e-06
282	1.55858543875e-06
283	1.69189763434e-06
284	1.83258193291e-06
285	1.66333073529e-06
286	1.70510598552e-06
287	1.59237424409e-06
288	1.62216982697e-06
289	1.64643633262e-06
290	2.00459766916e-06
291	1.58530931206e-06
292	1.77084057044e-06
293	1.59759615037e-06
294	1.5604284645e-06
295	1.58408062823e-06
296	1.55981412258e-06
297	1.57578701238e-06
298	1.69097612147e-06
299	1.83596081345e-06
300	1.64305745209e-06
301	1.75148880011e-06
302	1.59421726983e-06
303	1.57425115759e-06
304	2.61126031038e-06
305	1.96742998329e-06
306	1.62831324612e-06
307	1.56657188365e-06
308	2.33204190994e-06
309	4.56517477153e-06
310	1.3337670149e-05
311	3.24157511533e-06
312	1.77299076714e-06
313	2.74242230926e-06
314	6.29485443366e-06
315	3.17829789807e-06
316	1.76223978363e-06
317	1.55889260971e-06
318	2.44907404477e-06
319	1.78097721204e-06
320	1.69189763434e-06
321	1.57486549951e-06
322	1.55858543875e-06
323	1.5625786612e-06
324	1.55858543875e-06
325	0.000802601158809
326	1.85592692569e-06
327	2.03162871343e-06
328	1.60834713388e-06
329	1.56134997737e-06
330	1.68882592477e-06
331	1.06035414556e-05
332	5.7717422929e-06
333	8.79676188314e-06
334	1.7855847764e-06
335	1.56073563546e-06
336	2.85976161506e-06
337	2.60757425889e-06
338	2.71999882936e-06
339	1.90323125316e-06
340	4.26353289119e-06
341	1.55919978067e-06
342	1.85469824186e-06
343	1.67531040263e-06
344	1.91183203997e-06
345	4.03438335684e-06
346	1.60158937282e-06
347	3.23358867043e-06
348	2.99952440076e-06
349	1.31736408577e-05
350	1.86422054154e-06
351	0.00285523452948
352	0.00254133591359
353	0.000341289664521
354	2.34156420962e-06
355	2.33972118388e-06
356	2.00613352395e-06
357	1.70387730169e-06
358	1.60650410814e-06
359	1.578551551e-06
360	1.55889260971e-06
361	1.55919978067e-06
362	1.56134997737e-06
363	1.55858543875e-06
364	1.5684149094e-06
365	1.76561866416e-06
366	1.5604284645e-06
367	1.62247699793e-06
368	1.55858543875e-06
369	1.55858543875e-06
370	1.93609854562e-06
371	1.58561648302e-06
372	1.55919978067e-06
373	1.5625786612e-06
374	1.5604284645e-06
375	1.59268141505e-06
376	1.65503711943e-06
377	1.62001963027e-06
378	1.55858543875e-06
379	1.6132618692e-06
380	1.58561648302e-06
381	1.57087227706e-06
382	1.56503602886e-06
383	1.56749339652e-06
384	1.55858543875e-06
385	1.83135324908e-06
386	1.55858543875e-06
387	1.57179378993e-06
388	1.55858543875e-06
389	1.55981412258e-06
390	1.61879094644e-06
391	1.56104280641e-06
392	1.56810773844e-06
393	2.78511907237e-06
394	1.60742562101e-06
395	1.61694792069e-06
396	1.61049733059e-06
397	1.56350017408e-06
398	1.64705067454e-06
399	1.61019015963e-06
400	1.56134997737e-06
401	4.23435165022e-06
402	2.36030163803e-06
403	1.63107778474e-06
404	1.55950695163e-06
405	2.27521528279e-06
406	1.64920087124e-06
407	1.67746059934e-06
408	1.97142320574e-06
409	1.55858543875e-06
410	1.57486549951e-06
411	1.95944353839e-06
412	1.57793720908e-06
413	1.55858543875e-06
414	1.86268468676e-06
415	1.58930253451e-06
416	1.79418556322e-06
417	1.56012129354e-06
418	1.77636964768e-06
419	1.55858543875e-06
420	1.55858543875e-06
421	1.55858543875e-06
422	0.0493415973752
423	0.000801510087568
